500
0,car_1_2.0,-114.9,-4.8,0.0,90.0
0,car_2_1.0,-71.6,124.9,0.0,180.0
0,car_3_1.0,174.9,4.8,0.0,270.0
0,car_4_1.0,-114.9,-51.6,0.0,90.0
1,car_1_2.0,-112.87977570570074,-1.6,2.02022429429926,90.0
1,car_1_3.0,-114.9,-4.8,0.0,90.0
1,car_2_1.0,-71.6,122.78019585518632,2.119804144813679,180.0
1,car_3_1.0,172.3925589589402,4.8,2.507441041059792,270.0
1,car_4_1.0,-113.50032994151115,-51.6,1.399670058488846,90.0
2,car_1_2.0,-108.3668019293109,-1.6,4.5129737763898445,90.0
2,car_1_3.0,-113.06705974456854,-4.8,1.8329402554314584,90.0
2,car_2_1.0,-71.6,118.22859218930826,4.551603665878065,180.0
2,car_3_1.0,167.73355147961993,4.8,4.65900747932028,270.0
2,car_4_1.0,-110.05597671426366,-51.6,3.444353227247484,90.0
3,car_1_2.0,-101.99064395627938,-1.6,6.376157973031514,90.0
3,car_1_3.0,-108.89453190881758,-4.8,4.1725278357509525,90.0
3,car_2_1.0,-71.6,111.85085207123775,6.377740118070506,180.0
3,car_2_3.0,-71.6,124.9,0.0,180.0
3,car_3_1.0,161.6977309894748,4.8,6.035820490145124,270.0
3,car_3_2.0,174.9,4.8,0.0,270.0
3,car_4_1.0,-104.97024154590909,-51.6,5.085735168354586,90.0
3,car_4_2.0,-114.9,-51.6,0.0,90.0
4,car_1_2.0,-93.06558206053451,-1.6,8.925061895744875,90.0
4,car_1_3.0,-102.20403555396479,-4.8,6.690496354852804,90.0
4,car_1_4.0,-114.9,-4.8,0.0,90.0
4,car_2_1.0,-71.6,103.36292340466753,8.487928666570223,180.0
4,car_2_3.0,-71.6,122.42894324341323,2.471056756586768,180.0
4,car_3_1.0,153.2784959216835,4.8,8.419235067791304,270.0
4,car_3_2.0,173.3546959055122,4.8,1.5453040944878011,270.0
4,car_4_1.0,-97.7365524325287,-51.6,7.233689113380388,90.0
4,car_4_2.0,-112.51876847131643,-51.6,2.3812315286835655,90.0
5,car_1_2.0,-81.9440354704652,-1.6,11.121546590069308,90.0
5,car_1_3.0,-93.82824760123621,-4.8,8.37578795272857,90.0
5,car_1_4.0,-112.55217065475881,-4.8,2.347829345241189,90.0
5,car_2_1.0,-71.6,92.3673600778915,10.995563326776027,180.0
5,car_2_3.0,-71.6,118.23154920211527,4.197394041297957,180.0
5,car_3_1.0,143.06247751771008,4.8,10.216018403973429,270.0
5,car_3_2.0,169.81108901097906,4.8,3.54360689453315,270.0
5,car_4_1.0,-88.79170493760611,-51.6,8.944847494922579,90.0
5,car_4_2.0,-108.73275441073346,-51.6,3.7860140605829655,90.0
6,car_1_2.0,-74.94705742202585,-1.1611150822128273,7.036913759561253,84.94342569544115
6,car_1_3.0,-83.73378279092722,-4.8,10.094464810309,90.0
6,car_1_4.0,-108.57865028297529,-4.8,3.9735203717835246,90.0
6,car_2_1.0,-71.6,78.90104752480984,13.46631255308166,180.0
6,car_2_3.0,-71.6,112.17810738713015,6.053441814985127,180.0
6,car_2_4.0,-71.6,124.9,0.0,180.0
6,car_3_1.0,130.96204320839607,4.8,12.100434309314004,270.0
6,car_3_2.0,164.03312044586056,4.8,5.777968565118499,270.0
6,car_3_4.0,174.9,4.8,0.0,270.0
6,car_4_1.0,-77.33756039580331,-51.6,11.454144541802815,90.0
6,car_4_2.0,-102.41409159987234,-51.6,6.318662810861133,90.0
6,car_4_3.0,-114.9,-51.6,0.0,90.0
7,car_1_2.0,-69.14514504735217,4.7064885287450515,8.791697158052429,31.129356197425636
7,car_1_3.0,-71.16639165603556,-4.8,12.56739113489166,90.0
7,car_1_4.0,-103.00630648797377,-4.8,5.572343795001507,90.0
7,car_2_1.0,-71.6,64.02357876434138,14.877468760468465,180.0
7,car_2_3.0,-71.6,103.91894527259282,8.259162114537322,180.0
7,car_2_4.0,-71.6,122.56621449915693,2.333785500843078,180.0
7,car_3_1.0,116.50859499360848,4.8,14.453448214787583,270.0
7,car_3_2.0,155.74274667545689,4.8,8.290373770403676,270.0
7,car_3_4.0,173.22311051804573,1.6,1.6768894819542766,270.0
7,car_4_1.0,-65.77304032901492,-51.6,11.564520066788393,90.0
7,car_4_2.0,-93.83680430967361,-51.6,8.577287290198727,90.0
7,car_4_3.0,-112.91044954308309,-51.6,1.9895504569169136,90.0
8,car_1_2.0,-68.4,12.602126444880538,7.96755099773205,3.346361645699083
8,car_1_3.0,-58.71834481611263,-4.8,12.448046839922924,90.0
8,car_1_4.0,-94.86557791247031,-4.8,8.140728575503454,90.0
8,car_2_1.0,-71.6,50.14364199397447,13.879936770366905,180.0
8,car_2_3.0,-71.6,93.89330081974622,10.02564445284661,180.0
8,car_2_4.0,-71.6,117.89826216294895,4.667952336207963,180.0
8,car_3_1.0,102.58901747418928,4.8,13.919577519419196,270.0
8,car_3_2.0,145.45003778061363,4.8,10.292708894843235,270.0
8,car_3_4.0,169.55896532819605,1.6,3.6641451898496595,270.0
8,car_4_1.0,-54.76114673554345,-51.6,11.01189359347147,90.0
8,car_4_2.0,-83.12021592247766,-51.6,10.716588387195952,90.0
8,car_4_3.0,-109.25610347462353,-51.6,3.6543460684595637,90.0
9,car_1_2.0,-68.4,22.32033027349738,9.718203828616842,0.0
9,car_1_3.0,-46.57058101753,-4.8,12.147763798582623,90.0
9,car_1_4.0,-85.37110472393687,-4.8,9.494473188533448,90.0
9,car_2_1.0,-71.6,35.383939185826776,14.759702808147695,180.0
9,car_2_3.0,-71.6,81.79970230541657,12.093598514329642,180.0
9,car_2_4.0,-71.6,111.92902223700658,5.969239925942384,180.0
9,car_3_1.0,88.41466344938922,4.8,14.174354024800065,270.0
9,car_3_2.0,134.413829283839,4.8,11.036208496774654,270.0
9,car_3_4.0,164.40135622865054,1.6,5.157609099545516,270.0
9,car_4_1.0,-44.000899400381456,-51.6,10.760247335161987,90.0
9,car_4_2.0,-70.46674722973258,-51.6,12.653468692745081,90.0
9,car_4_3.0,-104.12462367417757,-51.6,5.131479800445959,90.0
10,car_1_2.0,-68.4,33.94472211861547,11.624391845118097,0.0
10,car_1_3.0,-33.944983805312,-4.8,12.625597212218004,90.0
10,car_1_4.0,-74.51803807916585,-4.8,10.853066644771024,90.0
10,car_2_1.0,-71.6,23.026636564650396,12.357302621176379,180.0
10,car_2_3.0,-71.6,67.50696474294918,14.292737562467403,180.0
10,car_2_4.0,-71.6,103.50721962999087,8.421802607015707,180.0
10,car_3_1.0,74.01250914282421,4.8,14.402154306565006,270.0
10,car_3_2.0,125.05796462873892,5.050436971266843,9.370451865322632,272.8757759266135
10,car_3_4.0,157.2341332083801,1.6,7.167223020270466,270.0
10,car_4_1.0,-32.375455782593335,-51.6,11.625443617788116,90.0
10,car_4_2.0,-57.170460581254574,-51.6,13.296286648478002,90.0
10,car_4_3.0,-97.4037889807485,-51.6,6.72083469342906,90.0
11,car_1_2.0,-68.4,47.658833846387594,13.714111727772123,0.0
11,car_1_3.0,-22.061005560126986,-4.8,11.883978245185013,90.0
11,car_1_4.0,-61.84205172942019,-4.8,12.675986349745653,90.0
11,car_2_1.0,-71.6,15.169333943474015,7.857302621176379,180.0
11,car_2_3.0,-71.6,54.48268867428029,13.024276068668872,180.0
11,car_2_4.0,-71.6,93.61221634456888,9.89500328542199,180.0
11,car_3_1.0,60.7506399248002,4.8,13.26186921802402,270.0
11,car_3_2.0,116.84100984364359,8.747762356645012,9.184212485352274,302.0190231121618
11,car_3_4.0,148.58412713552826,1.6,8.650006072851829,270.0
11,car_4_1.0,-21.732038981034535,-51.6,10.64341680155878,90.0
11,car_4_2.0,-44.71156948179015,-51.6,12.45889109946443,90.0
11,car_4_3.0,-88.25553527325391,-51.6,9.148253707494586,90.0
12,car_1_2.0,-68.4,61.36512015064156,13.706286304253963,0.0
12,car_1_3.0,-10.210892832506083,-4.8,11.850112727620896,90.0
12,car_1_4.0,-47.836303674168036,-4.8,14.005748055252155,90.0
12,car_2_1.0,-71.6,11.812031322297635,3.3573026211763786,180.0
12,car_2_3.0,-71.6,41.09794890370108,13.38473977057921,180.0
12,car_2_4.0,-71.6,82.9909574045852,10.621258939983672,180.0
12,car_3_1.0,47.401640711153505,4.8,13.34899921364669,270.0
12,car_3_2.0,110.85958859098231,16.590617113526534,9.897580274404701,326.3099324740203
12,car_3_4.0,138.53357685725206,1.6,10.050550278276205,270.0
12,car_4_1.0,-10.961032387718717,-51.6,10.771006593315835,90.0
12,car_4_2.0,-33.21638623316102,-51.6,11.49518324862914,90.0
12,car_4_3.0,-76.69255784936249,-51.6,11.562977423891423,90.0
13,car_1_2.0,-68.4,75.08648122863369,13.721361077992123,0.0
13,car_1_3.0,2.7457643853897764,-4.8,12.956657217895868,90.0
13,car_1_4.0,-34.96335410027596,-4.8,12.872949573892077,90.0
13,car_2_1.0,-71.6,11.545366329701302,0.26666499259633514,180.0
13,car_2_3.0,-71.6,29.6683435104665,11.42960539323458,180.0
13,car_2_4.0,-71.6,71.54949482175172,11.441462582833482,180.0
13,car_3_1.0,33.94510152142128,4.8,13.456539189732228,270.0
13,car_3_2.0,104.34938061716971,26.355929074245438,11.736216223026732,326.3099324740203
13,car_3_4.0,129.2797096552821,1.6,9.253867201969957,270.0
13,car_4_1.0,0.2896433040367441,-51.6,11.250675691755461,90.0
13,car_4_2.0,-22.144706854668385,-51.6,11.071679378492625,90.0
13,car_4_3.0,-62.982860497967344,-51.6,13.70969735139515,90.0
14,car_1_2.0,-68.4,89.33510229214632,14.248621063512628,0.0
14,car_1_3.0,14.833284007249333,-4.8,12.087519621859562,90.0
14,car_1_4.0,-21.33215123774231,-4.8,13.63120286253365,90.0
14,car_2_1.0,-71.6,11.422368132569794,0.12299819713151003,180.0
14,car_2_3.0,-71.6,22.738738117231925,6.92960539323458,180.0
14,car_2_4.0,-71.6,60.010229960495494,11.539264861256234,180.0
14,car_3_1.0,20.535837593316558,4.8,13.409263928104718,270.0
14,car_3_2.0,97.88088614862372,36.058670777064435,11.661017593551534,326.3099324740203
14,car_3_4.0,123.81264707872907,0.9401260542978713,5.527106871092226,262.3915318060003
14,car_4_1.0,11.86064488693026,-51.6,11.571001582893516,90.0
14,car_4_2.0,-10.12641731490416,-51.6,12.018289539764224,90.0
14,car_4_3.0,-49.49375795244795,-51.6,13.489102545519394,90.0
15,car_1_2.0,-68.4,103.22440074583668,13.889298453690362,0.0
15,car_1_3.0,27.013992585255952,-4.8,12.180708578006621,90.0
15,car_1_4.0,-8.4336915496284,-4.8,12.898459688113912,90.0
15,car_2_1.0,-71.6,11.404328457315017,0.018039675254773856,180.0
15,car_2_3.0,-71.6,19.014649722365633,3.724088394866296,180.0
15,car_2_4.0,-71.6,48.52616456621094,11.484065394284553,180.0
15,car_3_1.0,7.059844690123507,4.8,13.475992903193053,270.0
15,car_3_2.0,91.07708186636485,46.26437720045272,12.265494208010951,326.3099324740202
15,car_3_4.0,119.33861401629179,-4.266786326609596,7.15661569012748,213.74889929220194
15,car_4_1.0,21.035034764143177,-51.6,9.174389877212928,90.0
15,car_4_2.0,2.1121170914809255,-51.6,12.238534406385101,90.0
15,car_4_3.0,-35.5299254610687,-51.6,13.963832491379264,90.0
16,car_1_2.0,-68.4,117.6804952183622,14.45609447252552,0.0
16,car_1_3.0,39.23641262678567,-4.8,12.222420041529718,90.0
16,car_1_4.0,5.290041936775225,-4.8,13.723733486403619,90.0
16,car_2_1.0,-71.6,11.402028951116613,0.002299506198402924,180.0
16,car_2_3.0,-71.6,18.948552510925595,0.06609721144003908,180.0
16,car_2_4.0,-71.6,38.122911017460865,10.40325354875007,180.0
16,car_3_1.0,-6.51062814533304,4.8,13.570472835456545,270.0
16,car_3_2.0,85.91454314002975,54.008185289955385,9.306718156430113,326.30993247402034
16,car_3_4.0,118.4,-11.767018648984374,7.61300574304675,184.34601676557565
16,car_4_1.0,26.708950612716905,-51.014629632369854,5.722853257712679,83.2571501407304
16,car_4_2.0,11.449439180041225,-51.6,9.337322088560299,90.0
16,car_4_3.0,-22.042125806657495,-51.6,13.487799654411186,90.0
17,car_1_3.0,51.62869202737953,-4.8,12.392279400593857,90.0
17,car_1_4.0,16.241281398636502,-4.8,10.951239461861272,90.0
17,car_2_1.0,-71.6,11.4010325169847,0.0009964341319119384,180.0
17,car_2_3.0,-71.6,18.91814219145143,0.030410319474166135,180.0
17,car_2_4.0,-71.6,30.07729734920112,8.045613668259746,180.0
17,car_3_1.0,-20.306409308841634,4.8,13.795781163508597,270.0
17,car_3_2.0,82.93292804066903,58.480607938996464,5.375078590530144,326.30993247402023
17,car_3_4.0,118.4,-21.886910028303035,10.11989137931866,180.0
17,car_4_1.0,31.088597485390537,-46.37981760226626,6.616957292250724,38.20506571894783
17,car_4_2.0,16.93372917590966,-51.6,5.484289995868446,90.0
17,car_4_3.0,-8.8696630288417,-51.6,13.172462777815793,90.0
18,car_1_3.0,64.54604368843047,-4.8,12.91735166105095,90.0
18,car_1_3.1,-114.9,-4.8,0.0,90.0
18,car_1_4.0,22.69252086049778,-4.8,6.451239461861272,90.0
18,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
18,car_2_3.0,-71.6,18.90860822204865,0.009533969402778935,180.0
18,car_2_4.0,-71.6,26.531683680941374,3.5456136682597457,180.0
18,car_3_1.0,-33.74621135087382,4.8,13.439802042032186,270.0
18,car_3_1.1,174.9,4.8,0.0,270.0
18,car_3_2.0,79.47442690620855,61.47274752247346,4.71505345518693,311.76170083943
18,car_3_4.0,118.4,-34.12447616679173,12.237566138488699,180.0
18,car_4_1.0,31.6,-39.609811011456856,6.805343674436578,2.9415708500089326
18,car_4_2.0,23.58738069380053,-51.487517043742784,6.661656104126377,88.70919186838655
18,car_4_3.0,0.793703868159497,-51.6,9.663366897001191,90.0
19,car_1_3.0,76.36096768303337,-4.8,11.814923994602893,90.0
19,car_1_3.1,-112.87639669484925,-4.8,2.023603305150755,90.0
19,car_1_4.0,27.891928412503024,-7.686547354171704,6.355804981211851,125.0996910575583
19,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
19,car_2_3.0,-71.6,18.90206455576392,0.006543666284729749,180.0
19,car_2_4.0,-71.6,26.447456423596094,0.08422725734527556,180.0
19,car_3_1.0,-47.72064372537409,4.8,13.974432374500264,270.0
19,car_3_1.1,172.8949194450397,4.8,2.0050805549602955,270.0
19,car_3_2.0,74.20315638412272,61.6,5.278850047900264,271.1182397355258
19,car_3_4.0,118.4,-41.86204230528043,7.737566138488699,180.0
19,car_4_1.0,31.6,-30.208111156407348,9.401699855049507,0.0
19,car_4_2.0,27.02425873168347,-50.82544476098992,3.530216968794064,81.01501305559212
19,car_4_3.0,10.235463537679948,-51.6,9.441759669520454,90.0
20,car_1_3.0,89.1781788363788,-4.8,12.81721115334544,90.0
20,car_1_3.1,-108.9205799574498,-4.8,3.955816737399437,90.0
20,car_1_4.0,28.4,-13.81156419037686,6.19323834866723,177.41905452019782
20,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
20,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
20,car_2_4.0,-71.6,26.42002757027783,0.027428853318263655,180.0
20,car_3_1.0,-61.76162820097328,4.8,14.040984475599195,270.0
20,car_3_1.1,169.26861302070319,4.8,3.6263064243365077,270.0
20,car_3_2.0,66.58427110271552,61.6,7.618885281407196,270.0
20,car_3_4.0,118.4,-45.827124010957775,3.9650817056773455,180.0
20,car_4_1.0,31.6,-19.843876108146944,10.364235048260408,0.0
20,car_4_2.0,30.624340345665466,-47.35943275722422,5.149290417077662,45.69193190971692
20,car_4_3.0,16.224781580323963,-51.6,5.989318042644004,90.0
21,car_1_3.0,101.05245020942097,-4.8,11.874271373042163,90.0
21,car_1_3.1,-103.29182306919247,-4.8,5.628756888257341,90.0
21,car_1_4.0,28.4,-22.523547844479822,8.711983654102962,180.0
21,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
21,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
21,car_2_4.0,-71.6,26.410270921314307,0.009756648963524637,180.0
21,car_3_1.0,-75.08085787199293,4.8,13.319229671019654,270.0
21,car_3_1.1,163.30653406444472,4.8,5.962078956258484,270.0
21,car_3_2.0,57.52389770877579,61.6,9.06037339393973,270.0
21,car_3_4.0,117.86069158970444,-48.08358504617733,2.4253106850208876,186.36964078011232
21,car_4_1.0,31.6,-13.979641059886536,5.864235048260408,0.0
21,car_4_2.0,31.6,-40.15693029731075,7.358177036781505,3.8325923404531106
21,car_4_3.0,22.67216832367518,-51.6,6.4473867433512195,90.0
22,car_1_3.0,112.89067096437246,-4.8,11.838220754951495,90.0
22,car_1_3.1,-95.38052610021549,-4.8,7.911296968976968,90.0
22,car_1_4.0,28.4,-33.49748013475663,10.97393229027681,180.0
22,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
22,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
22,car_2_4.0,-71.6,26.40661762498579,0.003653296328521293,180.0
22,car_3_1.0,-88.34852859954724,4.8,13.267670727554302,270.0
22,car_3_1.1,155.38345871914643,4.8,7.923075345298276,270.0
22,car_3_2.0,46.011920293146204,61.6,11.511977415629586,270.0
22,car_3_4.0,114.28836520890981,-48.4,3.63920009511152,249.78456541769847
22,car_4_1.0,31.6,-12.2485137377537,1.7311273221328336,0.0
22,car_4_2.0,31.6,-31.08630230653716,9.07062799077359,0.0
22,car_4_3.0,31.40611663468868,-51.6,8.733948311013505,90.0
23,car_1_3.0,125.05128217873201,-4.8,12.160611214359548,90.0
23,car_1_3.1,-85.61882507523987,-4.8,9.761701024975629,90.0
23,car_1_4.0,28.4,-39.97141242503344,6.47393229027681,180.0
23,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
23,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
23,car_2_4.0,-71.6,26.40402378260081,0.002593842384976773,180.0
23,car_3_1.0,-102.3723808467198,4.8,14.02385224717256,270.0
23,car_3_1.1,146.08568094801157,4.8,9.29777777113486,270.0
23,car_3_2.0,34.44445743040117,61.6,11.567462862745034,270.0
23,car_3_4.0,108.59018056822656,-48.4,5.69818464068325,270.0
23,car_4_1.0,31.6,-11.802311022877113,0.44620271487658636,0.0
23,car_4_2.0,31.6,-23.55743614857799,7.528866157959169,0.0
23,car_4_3.0,42.28320898788676,-51.6,10.87709235319808,90.0
24,car_1_3.0,136.9887143520095,-4.8,11.937432173277507,90.0
24,car_1_3.1,-74.22055737609043,-4.8,11.398267699149438,90.0
24,car_1_4.0,28.028357378730327,-45.28607103544946,5.345132997133489,184.2768650159972
24,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
24,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
24,car_2_4.0,-71.6,26.403350381517875,0.0006734010829313269,180.0
24,car_3_1.0,-115.9128521826725,4.8,13.540471335952695,270.0
24,car_3_1.1,135.2475378127303,4.8,10.83814313528128,270.0
24,car_3_2.0,22.43583728511649,61.6,12.008620145284677,270.0
24,car_3_4.0,101.29599248065234,-48.4,7.294188087574222,270.0
24,car_4_1.0,31.6,-11.557070206961953,0.2452408159151611,0.0
24,car_4_2.0,31.6,-19.403060559945533,4.154375588632459,0.0
24,car_4_3.0,54.47916325281009,-51.6,12.195954264923332,90.0
25,car_1_3.0,149.62741655418924,-4.8,12.638702202179726,90.0
25,car_1_3.1,-61.28982157933059,-4.8,12.930735796759837,90.0
25,car_1_4.0,24.00627174669661,-48.227675464757624,5.295126852686237,235.21375386429227
25,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
25,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
25,car_2_4.0,-71.6,26.403136596391807,0.0002137851260688677,180.0
25,car_3_1.1,122.54941317006013,4.8,12.698124642670155,270.0
25,car_3_2.0,10.630866717586358,61.6,11.804970567530127,270.0
25,car_3_4.0,92.14142527940209,-48.4,9.154567201250249,270.0
25,car_4_1.0,31.6,-11.453769409551906,0.10330079741004633,0.0
25,car_4_2.0,31.6,-19.13579058215632,0.26726997778921074,0.0
25,car_4_3.0,68.63448160543584,-51.6,14.15531835262574,90.0
26,car_1_3.0,162.36248724766935,-4.8,12.735070693480107,90.0
26,car_1_3.1,-46.94184014036747,-4.8,14.347981438963123,90.0
26,car_1_4.0,18.159135214322465,-48.4,5.8591925108243705,269.4175113914973
26,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
26,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
26,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
26,car_3_1.1,108.41682075615971,4.8,14.13259241390042,270.0
26,car_3_2.0,-0.5120622747382555,61.6,11.142928992324615,270.0
26,car_3_4.0,80.45500186596894,-48.4,11.68642341343315,270.0
26,car_4_1.0,31.6,-11.421438375521241,0.032331034030663924,0.0
26,car_4_2.0,31.6,-18.98085325562963,0.15493732652669112,0.0
26,car_4_3.0,82.55664761696397,-51.6,13.922166011528146,90.0
27,car_1_3.0,175.19233503751502,-4.8,12.829847789845687,90.0
27,car_1_3.1,-33.290576303279195,-4.8,13.651263837088278,90.0
27,car_1_4.0,10.321632122480807,-48.4,7.837503091841657,270.0
27,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
27,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
27,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
27,car_3_1.1,92.98867072179917,4.8,15.428150034360549,270.0
27,car_3_2.0,-11.98300607325524,61.6,11.470943798516984,270.0
27,car_3_4.0,68.26931857449995,-48.4,12.185683291468992,270.0
27,car_4_1.0,31.6,-11.409407608765992,0.01203076675524889,0.0
27,car_4_2.0,31.6,-18.936023916013564,0.04482933961606346,0.0
27,car_4_3.0,96.00225402236748,-51.6,13.445606405403499,90.0
28,car_1_3.1,-19.509080289750145,-4.8,13.781496013529047,90.0
28,car_1_4.0,0.7946304067129581,-48.4,9.52700171576785,270.0
28,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
28,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
28,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
28,car_3_1.1,78.6261261031917,4.8,14.36254461860746,270.0
28,car_3_2.0,-23.164647346033036,61.6,11.181641272777798,270.0
28,car_3_4.0,56.0701854232954,-48.4,12.199133151204547,270.0
28,car_4_1.0,31.6,-11.403871196433915,0.005536412332077701,0.0
28,car_4_2.0,31.6,-18.914845208541827,0.021178707471736922,0.0
28,car_4_3.0,108.28982955193528,-51.6,12.287575529567805,90.0
29,car_1_3.1,-5.474168190186248,-4.8,14.034912099563895,90.0
29,car_1_4.0,-10.060287703461821,-48.4,10.85491811017478,270.0
29,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
29,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
29,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
29,car_3_1.1,63.39486344517684,4.8,15.231262658014854,270.0
29,car_3_2.0,-34.3570731228845,61.6,11.19242577685147,270.0
29,car_3_4.0,43.769703724360255,-48.4,12.300481698935142,270.0
29,car_4_1.0,31.6,-11.401758784894646,0.002112411539267745,0.0
29,car_4_2.0,31.6,-18.908940317394137,0.005904891147691054,0.0
29,car_4_3.0,116.78717172660399,-51.6,8.497342174668706,90.0
30,car_1_3.1,7.7855417618081475,-4.8,13.259709951994388,90.0
30,car_1_4.0,-23.42750268496533,-48.4,13.367214981503505,270.0
30,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
30,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
30,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
30,car_3_1.1,48.57340884130928,4.8,14.821454603867567,270.0
30,car_3_2.0,-45.618445607869404,61.6,11.261372484984914,270.0
30,car_3_4.0,30.88978592589585,-48.4,12.879917798464408,270.0
30,car_4_1.0,31.6,-11.401198366134082,0.0005604187605630839,0.0
30,car_4_2.0,31.6,-18.903042555555853,0.005897761838284,0.0
30,car_4_3.0,121.34614605910724,-48.57697758624926,5.958090838634159,51.32924588702468
31,car_1_3.1,21.372113055868496,-4.8,13.586571294060356,90.0
31,car_1_4.0,-36.932638853393,-48.4,13.505136168427674,270.0
31,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
31,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
31,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
31,car_3_1.1,33.53134512372799,4.8,15.042063717581293,270.0
31,car_3_2.0,-55.31625013042644,61.6,9.697804522557028,270.0
31,car_3_4.0,18.469738574230767,-48.4,12.420047351665085,270.0
31,car_4_1.0,31.6,-11.40106927646486,0.00012908966922078535,0.0
31,car_4_2.0,31.6,-18.902291995850483,0.0007505597053700161,0.0
31,car_4_3.0,121.6,-43.2889105613991,5.305826873362745,2.4189545902569694
32,car_1_3.1,35.5794416872392,-4.8,14.207328631370707,90.0
32,car_1_4.0,-49.878948261618035,-48.4,12.946309408225028,270.0
32,car_2_1.0,-71.6,11.4010325169847,0.0,180.0
32,car_2_3.0,-71.6,18.90206455576392,0.0,180.0
32,car_2_4.0,-71.6,26.403136596391807,0.0,180.0
