90048,124,125,12
10006,124,125,12
90048,124,125,12
90048,124,125,12
90048,124,125,12
90048,124,125,12
90048,124,125,12
90048,124,125,12
60014,126,127,12
60016,126,127,12
10007,132,133,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90049,134,135,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90051,135,136,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90050,136,137,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
90052,140,141,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
40018,141,142,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90053,142,143,12
90055,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90055,143,144,12
10008,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90055,143,144,12
90054,143,144,12
90055,143,144,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90056,145,146,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
90058,146,147,12
90057,146,147,12
90058,146,147,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
80002,149,150,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90059,153,154,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90060,159,160,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90061,160,161,12
90062,160,161,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90063,167,168,12
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90064,169,170,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
90065,170,171,11
10009,171,172,11
90066,174,175,11
90066,174,175,11
90066,174,175,11
90066,174,175,11
90066,174,175,11
90066,174,175,11
90066,174,175,11
90066,174,175,11
90067,175,176,11
90068,175,176,11
90067,175,176,11
90068,175,176,11
90068,175,176,11
90067,175,176,11
90068,175,176,11
90067,175,176,11
90067,175,176,11
90068,175,176,11
90067,175,176,11
90067,175,176,11
90068,175,176,11
90067,175,176,11
90068,175,176,11
90067,175,176,11
90068,175,176,11
90067,175,176,11
90068,175,176,11
90069,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90069,180,181,13
90070,180,181,13
90070,180,181,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90071,182,183,13
90072,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
90072,184,185,13
90073,184,185,13
60039,187,188,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
60039,187,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
90074,188,189,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
80003,189,190,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90075,190,191,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90076,195,196,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90077,197,198,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90078,199,200,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90079,200,201,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
90080,202,203,13
10010,205,206,13
10011,206,207,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
90081,208,209,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
40026,210,211,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
90082,211,212,13
10012,211,212,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90083,212,213,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90084,215,216,13
90086,216,217,13
90085,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90086,216,217,13
90085,216,217,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90087,219,220,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90088,225,226,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
90089,226,227,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
80004,227,228,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90090,228,229,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90091,229,230,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90092,232,233,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
90093,234,235,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
40031,235,236,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90094,240,241,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
90095,242,243,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
40034,243,244,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
90096,244,245,13
40034,243,245,13
90096,244,245,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90097,245,246,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90098,247,248,13
90098,247,248,13
90099,247,248,13
90099,247,248,13
90098,247,248,13
90099,247,248,13
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90100,250,251,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90101,252,253,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90102,256,257,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90103,260,261,12
90104,266,267,12
40039,266,267,12
40039,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
90104,266,267,12
40039,266,267,12
90104,266,267,12
40039,266,267,12
40039,266,268,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90105,269,270,12
90106,269,270,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90107,273,274,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90108,275,276,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90109,276,277,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90110,277,278,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90111,278,279,12
40047,278,279,12
90112,282,283,11
90112,282,283,11
90112,282,283,11
90112,282,283,11
90112,282,283,11
90112,282,283,11
90112,282,283,11
90112,282,283,11
90112,282,283,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
90113,283,284,11
10013,286,287,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80005,289,290,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
80006,290,291,11
50019,272,292,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90114,293,294,11
90115,295,296,11
90115,295,296,11
90115,295,296,11
90115,295,296,11
90115,295,296,11
10014,295,296,11
90115,295,296,11
90115,295,296,11
90115,295,296,11
90115,295,296,11
90115,295,296,11
10015,297,298,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
90116,299,300,11
80007,299,300,11
10016,300,301,11
60049,286,301,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90117,302,303,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90118,306,307,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90119,309,310,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
90120,312,313,11
10017,314,315,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90121,316,317,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90122,317,318,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90123,318,319,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
90124,319,320,11
10018,320,321,11
50024,322,323,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90125,326,327,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90126,329,330,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90128,333,334,11
90127,333,334,11
90130,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90129,337,338,11
90130,337,338,11
90129,337,338,11
90130,337,338,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90131,338,339,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
90132,343,344,11
90133,343,344,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
40054,348,349,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90134,353,354,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90135,354,355,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90136,358,359,11
90137,360,361,15
90138,360,361,15
90139,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90140,360,361,15
90141,360,361,15
90138,360,361,15
90139,360,361,15
90140,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90140,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90140,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90140,360,361,15
90141,360,361,15
90137,360,361,15
90138,360,361,15
90139,360,361,15
90140,360,361,15
90141,360,361,15
90138,360,361,15
