90259,552,beacon
90260,552,beacon
10037,552,GUC
90261,554,beacon
90262,554,beacon
90263,557,beacon
90264,558,beacon
80012,559,SHB
10038,565,GUC
90265,569,beacon
90266,570,beacon
90267,570,beacon
90268,571,beacon
10039,571,GUC
90269,572,beacon
80013,573,SHB
80014,573,SHB
90270,575,beacon
80015,575,SHB
90271,576,beacon
90272,576,beacon
80016,577,SHB
90273,578,beacon
90274,579,beacon
90275,581,beacon
10040,583,GUC
90276,584,beacon
90277,584,beacon
90278,584,beacon
90279,585,beacon
90280,589,beacon
40080,591,TSB
40081,591,TSB
90281,592,beacon
80017,595,SHB
90282,599,beacon
90283,599,beacon
10041,599,GUC
90284,600,beacon
90285,602,beacon
90286,602,beacon
90287,606,beacon
90288,609,beacon
90289,609,beacon
90290,610,beacon
90291,610,beacon
90292,612,beacon
40093,612,TSB
90293,614,beacon
10042,615,GUC
90294,617,beacon
90295,618,beacon
90296,618,beacon
10043,618,GUC
90297,619,beacon
90298,623,beacon
90299,625,beacon
80018,625,SHB
90300,626,beacon
90301,630,beacon
90302,631,beacon
90303,634,beacon
90304,634,beacon
90305,634,beacon
90306,635,beacon
90307,640,beacon
90308,642,beacon
10044,643,GUC
90309,644,beacon
90310,645,beacon
90311,648,beacon
90312,650,beacon
90313,650,beacon
90314,651,beacon
40099,651,TSB
10045,653,GUC
90315,654,beacon
90316,656,beacon
90317,658,beacon
90318,659,beacon
90319,660,beacon
90320,661,beacon
90321,661,beacon
90322,661,beacon
60083,662,GBC
90323,668,beacon
90324,669,beacon
90325,670,beacon
10046,671,GUC
90326,673,beacon
90327,673,beacon
90328,674,beacon
80019,675,SHB
90329,676,beacon
10047,676,GUC
40102,676,TSB
90330,678,beacon
90331,679,beacon
90332,680,beacon
90333,683,beacon
90334,683,beacon
90335,688,beacon
60085,688,GBC
90336,690,beacon
90337,694,beacon
90338,694,beacon
90339,697,beacon
90340,697,beacon
90341,699,beacon
10048,700,GUC
80020,700,SHB
90342,701,beacon
90343,701,beacon
90344,702,beacon
90345,705,beacon
90346,706,beacon
90347,707,beacon
90348,708,beacon
90349,709,beacon
90350,709,beacon
90351,709,beacon
90352,710,beacon
50027,711,GAC
10049,713,GUC
90353,719,beacon
90354,720,beacon
90355,720,beacon
90356,720,beacon
90357,720,beacon
90358,720,beacon
90359,722,beacon
80021,722,SHB
10050,723,GUC
90360,724,beacon
90361,726,beacon
80022,727,SHB
40108,727,TSB
60087,728,GBC
90362,729,beacon
90363,730,beacon
90364,730,beacon
80023,730,SHB
90365,731,beacon
10051,731,GUC
90366,732,beacon
90367,734,beacon
90368,735,beacon
90369,736,beacon
90370,739,beacon
90371,740,beacon
90372,741,beacon
90373,743,beacon
90374,744,beacon
90375,745,beacon
90376,746,beacon
90377,749,beacon
10052,749,GUC
90378,750,beacon
90379,750,beacon
90380,751,beacon
90381,752,beacon
90382,753,beacon
90383,753,beacon
90384,753,beacon
90385,754,beacon
90386,756,beacon
90387,756,beacon
90388,757,beacon
10053,759,GUC
20026,759,LS Request
90389,760,beacon
90390,760,beacon
90391,760,beacon
90392,761,beacon
90393,761,beacon
30003,761,LS Reply
90394,766,beacon
40115,766,TSB
90395,767,beacon
10054,767,GUC
90396,768,beacon
90397,768,beacon
80024,768,SHB
40121,768,TSB
90398,769,beacon
90399,769,beacon
90400,770,beacon
90401,771,beacon
90402,771,beacon
90403,775,beacon
90404,778,beacon
80025,778,SHB
90405,779,beacon
90406,780,beacon
90407,780,beacon
90408,780,beacon
90409,781,beacon
90410,781,beacon
90411,781,beacon
50030,781,GAC
90412,783,beacon
90413,783,beacon
90414,783,beacon
90415,784,beacon
90416,785,beacon
90417,788,beacon
90418,789,beacon
90419,789,beacon
90420,790,beacon
80026,790,SHB
10055,790,GUC
10056,792,GUC
90421,793,beacon
90422,796,beacon
10057,796,GUC
90423,797,beacon
90424,797,beacon
90425,799,beacon
90426,799,beacon
90427,799,beacon
90428,799,beacon
90429,801,beacon
90430,801,beacon
10058,802,GUC
90431,804,beacon
40141,804,TSB
90432,806,beacon
80027,806,SHB
80028,807,SHB
90433,808,beacon
90434,808,beacon
90435,809,beacon
90436,809,beacon
10059,809,GUC
90437,810,beacon
90438,812,beacon
90439,813,beacon
90440,813,beacon
10060,814,GUC
90441,816,beacon
90442,817,beacon
90443,818,beacon
90444,819,beacon
90445,819,beacon
90446,819,beacon
90447,820,beacon
90448,820,beacon
40145,823,TSB
90449,824,beacon
90450,826,beacon
90451,826,beacon
90452,827,beacon
80029,827,SHB
90453,828,beacon
90454,828,beacon
90455,829,beacon
90456,829,beacon
90457,830,beacon
90458,831,beacon
90459,833,beacon
90460,834,beacon
90461,835,beacon
90462,835,beacon
90463,835,beacon
90464,836,beacon
90465,837,beacon
90466,839,beacon
90467,841,beacon
90468,843,beacon
10061,843,GUC
90469,845,beacon
90470,845,beacon
90471,846,beacon
90472,847,beacon
90473,848,beacon
40155,848,TSB
90474,849,beacon
90475,850,beacon
80030,850,SHB
10062,853,GUC
90476,854,beacon
50033,854,GAC
90477,855,beacon
90478,856,beacon
90479,858,beacon
10063,858,GUC
90480,859,beacon
90481,860,beacon
90482,860,beacon
80031,861,SHB
90483,862,beacon
90484,862,beacon
60098,862,GBC
90485,863,beacon
90486,863,beacon
90487,863,beacon
90488,865,beacon
80032,865,SHB
90489,866,beacon
90490,866,beacon
90491,867,beacon
40163,867,TSB
80033,867,SHB
90492,868,beacon
90493,869,beacon
80034,869,SHB
90494,870,beacon
90495,871,beacon
10064,871,GUC
90496,873,beacon
10065,875,GUC
90497,876,beacon
90498,876,beacon
50036,877,GAC
90499,878,beacon
90500,879,beacon
90501,879,beacon
90502,880,beacon
80035,882,SHB
90503,883,beacon
90504,884,beacon
10066,885,GUC
90505,887,beacon
90506,888,beacon
90507,889,beacon
50039,889,GAC
90508,891,beacon
90509,892,beacon
90510,892,beacon
90511,892,beacon
10067,892,GUC
90512,893,beacon
90513,893,beacon
10068,894,GUC
40167,894,TSB
90514,895,beacon
90515,896,beacon
90516,897,beacon
90517,897,beacon
90518,898,beacon
90519,898,beacon
90520,900,beacon
90521,900,beacon
90522,900,beacon
90523,901,beacon
40176,901,TSB
90524,902,beacon
90525,902,beacon
90526,902,beacon
90527,903,beacon
90528,905,beacon
90529,907,beacon
40184,909,TSB
90530,910,beacon
40185,910,TSB
90531,911,beacon
10069,911,GUC
90532,912,beacon
90533,913,beacon
90534,914,beacon
40194,915,TSB
90535,916,beacon
90536,916,beacon
90537,917,beacon
90538,917,beacon
90539,919,beacon
60100,920,GBC
40207,921,TSB
90540,922,beacon
80036,922,SHB
90541,923,beacon
90542,924,beacon
10070,925,GUC
90543,926,beacon
90544,927,beacon
90545,927,beacon
90546,927,beacon
60121,928,GBC
90547,929,beacon
90548,929,beacon
40210,929,TSB
10071,930,GUC
60123,930,GBC
90549,931,beacon
90550,931,beacon
90551,931,beacon
10072,931,GUC
90552,933,beacon
90553,933,beacon
90554,933,beacon
90555,934,beacon
90556,934,beacon
80037,934,SHB
90557,935,beacon
90558,938,beacon
90559,938,beacon
10073,938,GUC
90560,940,beacon
90561,941,beacon
90562,941,beacon
40215,941,TSB
90563,943,beacon
90564,943,beacon
10074,944,GUC
90565,946,beacon
10075,946,GUC
90566,947,beacon
90567,950,beacon
90568,950,beacon
90569,953,beacon
90570,955,beacon
90571,955,beacon
90572,956,beacon
90573,956,beacon
10076,957,GUC
90574,958,beacon
60130,958,GBC
90575,960,beacon
90576,960,beacon
90577,961,beacon
80038,961,SHB
90578,962,beacon
90579,962,beacon
90580,962,beacon
90581,963,beacon
90582,963,beacon
90583,964,beacon
90584,964,beacon
90585,964,beacon
90586,965,beacon
90587,965,beacon
50044,965,GAC
90588,968,beacon
40218,969,TSB
90589,970,beacon
90590,970,beacon
90591,970,beacon
10077,971,GUC
90592,972,beacon
90593,973,beacon
80039,973,SHB
90594,978,beacon
90595,979,beacon
90596,979,beacon
90597,980,beacon
90598,980,beacon
90599,980,beacon
90600,982,beacon
80040,983,SHB
10078,984,GUC
40221,986,TSB
90601,987,beacon
90602,987,beacon
10079,987,GUC
90603,988,beacon
90604,988,beacon
90605,988,beacon
90606,990,beacon
90607,991,beacon
90608,991,beacon
40233,992,TSB
90609,993,beacon
90610,994,beacon
80041,995,SHB
90611,996,beacon
90612,997,beacon
90613,997,beacon
90614,1000,beacon
90615,1000,beacon
50047,1002,GAC
90616,1004,beacon
10080,1004,GUC
90617,1005,beacon
90618,1005,beacon
90619,1006,beacon
90620,1006,beacon
10081,1006,GUC
80042,1006,SHB
90621,1007,beacon
90622,1007,beacon
90623,1008,beacon
90624,1013,beacon
90625,1013,beacon
90626,1013,beacon
10082,1014,GUC
90627,1015,beacon
90628,1015,beacon
90629,1017,beacon
90630,1017,beacon
90631,1018,beacon
90632,1018,beacon
10083,1018,GUC
90633,1020,beacon
10084,1020,GUC
40239,1020,TSB
90634,1022,beacon
90635,1023,beacon
90636,1023,beacon
60149,1023,GBC
60151,1023,GBC
40242,1023,TSB
90637,1024,beacon
90638,1026,beacon
90639,1028,beacon
90640,1029,beacon
90641,1031,beacon
50051,1031,GAC
10085,1032,GUC
90642,1033,beacon
90643,1033,beacon
90644,1034,beacon
90645,1034,beacon
10086,1034,GUC
90646,1036,beacon
90647,1036,beacon
90648,1036,beacon
90649,1038,beacon
90650,1039,beacon
10087,1040,GUC
90651,1041,beacon
90652,1042,beacon
90653,1042,beacon
90654,1042,beacon
90655,1045,beacon
90656,1047,beacon
40245,1047,TSB
90657,1048,beacon
90658,1048,beacon
90659,1049,beacon
90660,1049,beacon
40249,1049,TSB
10088,1051,GUC
80043,1052,SHB
90661,1053,beacon
90662,1054,beacon
90663,1056,beacon
90664,1056,beacon
90665,1056,beacon
10089,1056,GUC
90666,1057,beacon
50079,1057,GAC
90667,1058,beacon
90668,1058,beacon
90669,1060,beacon
40257,1060,TSB
90670,1063,beacon
90671,1064,beacon
90672,1064,beacon
90673,1065,beacon
90674,1067,beacon
90675,1067,beacon
90676,1073,beacon
90677,1073,beacon
90678,1073,beacon
90679,1074,beacon
90680,1074,beacon
90681,1075,beacon
90682,1075,beacon
90683,1076,beacon
90684,1076,beacon
40260,1076,TSB
10090,1077,GUC
10091,1078,GUC
90685,1079,beacon
90686,1080,beacon
90687,1080,beacon
90688,1080,beacon
90689,1080,beacon
60169,1080,GBC
10092,1080,GUC
90690,1081,beacon
90691,1084,beacon
10093,1084,GUC
90692,1085,beacon
90693,1086,beacon
90694,1088,beacon
10094,1088,GUC
90695,1090,beacon
90696,1090,beacon
90697,1090,beacon
90698,1090,beacon
90699,1091,beacon
90700,1091,beacon
90701,1094,beacon
90702,1094,beacon
50083,1094,GAC
90703,1095,beacon
90704,1097,beacon
90705,1098,beacon
90706,1100,beacon
90707,1103,beacon
90708,1103,beacon
90709,1103,beacon
90710,1103,beacon
40265,1105,TSB
90711,1106,beacon
90712,1106,beacon
90713,1106,beacon
90714,1106,beacon
90715,1110,beacon
90716,1110,beacon
90717,1110,beacon
90718,1110,beacon
90719,1111,beacon
90720,1111,beacon
90721,1112,beacon
90722,1112,beacon
40273,1112,TSB
40274,1113,TSB
90723,1114,beacon
90724,1115,beacon
90725,1115,beacon
90726,1115,beacon
60185,1118,GBC
90727,1119,beacon
40284,1119,TSB
90728,1120,beacon
90729,1120,beacon
90730,1122,beacon
90731,1123,beacon
50086,1123,GAC
90732,1124,beacon
90733,1125,beacon
90734,1125,beacon
50089,1125,GAC
90735,1126,beacon
90736,1126,beacon
90737,1127,beacon
90738,1127,beacon
50093,1127,GAC
90739,1128,beacon
90740,1129,beacon
90741,1133,beacon
50098,1133,GAC
90742,1134,beacon
90743,1134,beacon
80044,1134,SHB
90744,1138,beacon
10095,1138,GUC
10096,1138,GUC
90745,1139,beacon
90746,1140,beacon
90747,1140,beacon
90748,1140,beacon
90749,1140,beacon
90750,1141,beacon
90751,1141,beacon
90752,1142,beacon
90753,1142,beacon
90754,1142,beacon
90755,1142,beacon
90756,1142,beacon
80045,1142,SHB
40288,1142,TSB
90757,1145,beacon
60196,1145,GBC
90758,1148,beacon
90759,1149,beacon
90760,1149,beacon
90761,1149,beacon
90762,1151,beacon
90763,1152,beacon
90764,1153,beacon
80046,1155,SHB
90765,1156,beacon
90766,1156,beacon
90767,1157,beacon
90768,1157,beacon
90769,1158,beacon
90770,1159,beacon
80047,1159,SHB
90771,1160,beacon
90772,1161,beacon
40291,1162,TSB
90773,1163,beacon
90774,1164,beacon
80048,1166,SHB
90775,1169,beacon
90776,1169,beacon
90777,1170,beacon
90778,1171,beacon
90779,1171,beacon
90780,1171,beacon
90781,1174,beacon
90782,1174,beacon
90783,1175,beacon
10097,1175,GUC
90784,1176,beacon
90785,1177,beacon
90786,1177,beacon
90787,1178,beacon
90788,1178,beacon
80049,1178,SHB
90789,1179,beacon
90790,1179,beacon
90791,1180,beacon
90792,1181,beacon
90793,1181,beacon
90794,1182,beacon
50129,1184,GAC
90795,1187,beacon
90796,1188,beacon
90797,1188,beacon
90798,1188,beacon
90799,1190,beacon
10098,1190,GUC
90800,1191,beacon
90801,1192,beacon
50132,1194,GAC
90802,1195,beacon
90803,1195,beacon
90804,1195,beacon
90805,1196,beacon
90806,1197,beacon
40294,1197,TSB
50135,1197,GAC
90807,1198,beacon
90808,1200,beacon
90809,1202,beacon
90810,1202,beacon
90811,1202,beacon
90812,1203,beacon
90813,1204,beacon
90814,1205,beacon
90815,1206,beacon
90816,1206,beacon
90817,1206,beacon
90818,1206,beacon
90819,1207,beacon
80050,1210,SHB
90820,1211,beacon
90821,1211,beacon
40307,1211,TSB
90822,1213,beacon
90823,1213,beacon
60207,1213,GBC
50140,1213,GAC
90824,1214,beacon
90825,1216,beacon
10099,1216,GUC
10100,1216,GUC
90826,1217,beacon
90827,1218,beacon
90828,1218,beacon
50143,1218,GAC
90829,1220,beacon
90830,1222,beacon
90831,1222,beacon
40311,1222,TSB
10101,1224,GUC
90832,1226,beacon
90833,1226,beacon
90834,1226,beacon
90835,1227,beacon
90836,1228,beacon
40317,1228,TSB
90837,1229,beacon
90838,1230,beacon
90839,1230,beacon
90840,1231,beacon
10102,1231,GUC
90841,1233,beacon
80051,1234,SHB
10103,1234,GUC
90842,1236,beacon
90843,1237,beacon
90844,1238,beacon
90845,1238,beacon
80052,1239,SHB
10104,1239,GUC
10105,1240,GUC
90846,1241,beacon
90847,1241,beacon
80053,1241,SHB
90848,1242,beacon
50148,1246,GAC
90849,1247,beacon
90850,1249,beacon
90851,1251,beacon
90852,1251,beacon
90853,1252,beacon
90854,1252,beacon
90855,1252,beacon
90856,1253,beacon
90857,1253,beacon
90858,1253,beacon
10106,1253,GUC
90859,1254,beacon
90860,1254,beacon
40322,1254,TSB
90861,1256,beacon
80054,1259,SHB
90862,1260,beacon
90863,1260,beacon
90864,1262,beacon
90865,1264,beacon
40325,1266,TSB
90866,1267,beacon
90867,1268,beacon
90868,1268,beacon
90869,1268,beacon
50151,1269,GAC
90870,1270,beacon
90871,1272,beacon
40328,1274,TSB
90872,1275,beacon
90873,1276,beacon
40335,1276,TSB
90874,1277,beacon
90875,1277,beacon
90876,1278,beacon
40341,1279,TSB
90877,1283,beacon
90878,1284,beacon
90879,1284,beacon
40348,1284,TSB
80055,1285,SHB
90880,1286,beacon
90881,1286,beacon
90882,1286,beacon
90883,1287,beacon
90884,1287,beacon
90885,1287,beacon
90886,1288,beacon
90887,1290,beacon
90888,1292,beacon
90889,1292,beacon
90890,1294,beacon
80056,1296,SHB
90891,1297,beacon
90892,1298,beacon
90893,1300,beacon
40359,1300,TSB
90894,1302,beacon
10107,1304,GUC
90895,1305,beacon
10108,1305,GUC
10109,1305,GUC
10110,1306,GUC
10111,1306,GUC
90896,1307,beacon
90897,1308,beacon
90898,1309,beacon
60218,1309,GBC
90899,1310,beacon
90900,1310,beacon
90901,1311,beacon
90902,1311,beacon
90903,1311,beacon
90904,1312,beacon
90905,1313,beacon
90906,1314,beacon
90907,1315,beacon
90908,1316,beacon
90909,1317,beacon
90910,1318,beacon
90911,1319,beacon
90912,1321,beacon
40366,1321,TSB
90913,1323,beacon
90914,1323,beacon
90915,1323,beacon
90916,1328,beacon
90917,1328,beacon
90918,1333,beacon
80057,1333,SHB
90919,1334,beacon
90920,1335,beacon
90921,1335,beacon
10112,1336,GUC
90922,1338,beacon
90923,1338,beacon
90924,1338,beacon
50154,1339,GAC
90925,1340,beacon
90926,1340,beacon
90927,1340,beacon
90928,1343,beacon
90929,1344,beacon
90930,1344,beacon
90931,1345,beacon
90932,1346,beacon
90933,1346,beacon
90934,1346,beacon
90935,1346,beacon
90936,1349,beacon
50158,1349,GAC
80058,1349,SHB
90937,1351,beacon
40373,1352,TSB
90938,1353,beacon
10113,1355,GUC
80059,1356,SHB
90939,1359,beacon
90940,1359,beacon
90941,1359,beacon
90942,1362,beacon
90943,1363,beacon
90944,1363,beacon
90945,1364,beacon
10114,1364,GUC
40377,1364,TSB
40381,1366,TSB
90946,1368,beacon
90947,1368,beacon
90948,1369,beacon
40390,1370,TSB
90949,1372,beacon
90950,1372,beacon
90951,1373,beacon
90952,1373,beacon
90953,1377,beacon
90954,1377,beacon
90955,1378,beacon
90956,1379,beacon
10115,1379,GUC
90957,1380,beacon
90958,1381,beacon
10116,1381,GUC
90959,1384,beacon
80060,1385,SHB
90960,1386,beacon
90961,1386,beacon
90962,1389,beacon
90963,1390,beacon
40393,1390,TSB
90964,1391,beacon
90965,1393,beacon
40398,1393,TSB
90966,1394,beacon
90967,1395,beacon
40404,1396,TSB
90968,1398,beacon
10117,1398,GUC
40414,1399,TSB
90969,1400,beacon
90970,1401,beacon
90971,1402,beacon
10118,1404,GUC
10119,1405,GUC
90972,1406,beacon
90973,1406,beacon
90974,1406,beacon
90975,1406,beacon
90976,1406,beacon
90977,1409,beacon
40423,1409,TSB
60222,1410,GBC
90978,1411,beacon
90979,1414,beacon
90980,1415,beacon
90981,1416,beacon
90982,1417,beacon
90983,1418,beacon
90984,1418,beacon
90985,1418,beacon
90986,1420,beacon
90987,1422,beacon
80061,1423,SHB
90988,1424,beacon
90989,1424,beacon
10120,1425,GUC
90990,1427,beacon
10121,1428,GUC
90991,1429,beacon
90992,1429,beacon
90993,1431,beacon
90994,1431,beacon
90995,1437,beacon
90996,1437,beacon
60223,1437,GBC
90997,1440,beacon
90998,1440,beacon
90999,1440,beacon
91000,1440,beacon
91001,1440,beacon
91002,1442,beacon
80062,1442,SHB
10122,1445,GUC
20044,1445,LS Request
91003,1446,beacon
91004,1446,beacon
30004,1446,LS Reply
91005,1447,beacon
60227,1448,GBC
10123,1448,GUC
91006,1449,beacon
91007,1450,beacon
60229,1450,GBC
91008,1451,beacon
91009,1451,beacon
91010,1451,beacon
40431,1452,TSB
91011,1454,beacon
91012,1456,beacon
50181,1456,GAC
40440,1457,TSB
10124,1460,GUC
91013,1463,beacon
91014,1463,beacon
91015,1464,beacon
50184,1464,GAC
91016,1465,beacon
91017,1466,beacon
91018,1467,beacon
80063,1468,SHB
80064,1469,SHB
91019,1470,beacon
91020,1470,beacon
91021,1470,beacon
91022,1470,beacon
80065,1470,SHB
91023,1471,beacon
91024,1471,beacon
40446,1471,TSB
91025,1472,beacon
60242,1472,GBC
91026,1473,beacon
10125,1474,GUC
91027,1478,beacon
91028,1478,beacon
50189,1478,GAC
91029,1479,beacon
50191,1479,GAC
91030,1480,beacon
91031,1480,beacon
91032,1483,beacon
91033,1485,beacon
91034,1486,beacon
91035,1487,beacon
50196,1487,GAC
91036,1490,beacon
80066,1492,SHB
91037,1493,beacon
91038,1494,beacon
91039,1495,beacon
91040,1495,beacon
91041,1496,beacon
91042,1496,beacon
60246,1496,GBC
91043,1498,beacon
91044,1499,beacon
91045,1499,beacon
91046,1500,beacon
91047,1500,beacon
91048,1500,beacon
91049,1502,beacon
91050,1506,beacon
80067,1506,SHB
91051,1508,beacon
91052,1509,beacon
91053,1509,beacon
91054,1510,beacon
91055,1511,beacon
91056,1512,beacon
91057,1512,beacon
91058,1514,beacon
91059,1515,beacon
91060,1519,beacon
91061,1520,beacon
60250,1523,GBC
91062,1524,beacon
91063,1524,beacon
10126,1524,GUC
91064,1525,beacon
91065,1526,beacon
91066,1526,beacon
80068,1526,SHB
91067,1527,beacon
91068,1527,beacon
91069,1530,beacon
91070,1531,beacon
91071,1531,beacon
10127,1531,GUC
91072,1534,beacon
91073,1535,beacon
50198,1535,GAC
91074,1536,beacon
91075,1537,beacon
91076,1537,beacon
91077,1538,beacon
40452,1538,TSB
91078,1540,beacon
91079,1541,beacon
91080,1542,beacon
91081,1542,beacon
80069,1544,SHB
10128,1546,GUC
91082,1547,beacon
80070,1548,SHB
10129,1549,GUC
91083,1550,beacon
91084,1550,beacon
91085,1551,beacon
91086,1551,beacon
91087,1553,beacon
91088,1554,beacon
91089,1555,beacon
40456,1556,TSB
91090,1557,beacon
91091,1557,beacon
91092,1559,beacon
91093,1560,beacon
91094,1560,beacon
91095,1561,beacon
10130,1564,GUC
91096,1566,beacon
10131,1566,GUC
91097,1567,beacon
91098,1567,beacon
91099,1568,beacon
91100,1568,beacon
91101,1570,beacon
91102,1570,beacon
91103,1571,beacon
10132,1572,GUC
91104,1573,beacon
91105,1573,beacon
91106,1573,beacon
91107,1577,beacon
91108,1577,beacon
40468,1577,TSB
91109,1578,beacon
91110,1579,beacon
91111,1580,beacon
91112,1582,beacon
91113,1583,beacon
91114,1584,beacon
40472,1585,TSB
91115,1586,beacon
91116,1587,beacon
91117,1590,beacon
91118,1591,beacon
91119,1591,beacon
40479,1591,TSB
91120,1594,beacon
91121,1595,beacon
91122,1597,beacon
91123,1599,beacon
91124,1599,beacon
91125,1600,beacon
